bin	feature	bin.event	locus	locus_overlap	gene_coordinates	start	end	length	bin.logFC	bin.pvalue	bin.fdr	J3	J3.multiplicity	junction.logFC	junction.log.mean	junction.pvalue	junction.fdr	junction.dPIR	junction.dPIN	junction.uniformity	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23
AT1G28710:I004	I	-	AT1G28710	-	1:10086600-10089772	10088068	10088094	27	-0.779126700523232	0.000922112959851648	0.182533012697076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G29320:I004	I	-	AT1G29320	-	1:10255321-10258343	10256449	10256545	97	-2.06438591362659	0.000959323963250329	0.184108678320906	1.10256448.10256546	No	0.110761619154957	5.91886323727459	0.470449248738642	1	-0.058189501334818	NA	NA	0	3	0.333333333333333	4.33333333333333	64.3333333333333	56.6666666666667
AT1G29370:E003	E	-	AT1G29370	-	1:10277890-10283198	10279207	10279371	165	3.61992499181059	2.25989942462735e-07	0.000421253323819912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G29370:E004	E	-	AT1G29370	-	1:10277890-10283198	10279586	10279871	286	0.922146047371251	4.47011769483561e-05	0.0275561637220341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G29380:I002	I	-	AT1G29380	-	1:10284121-10285970	10284992	10285310	319	-1.0929500643019	1.64414559542736e-05	0.0140676870593673	1.10284991.10285311	No	0.901491877386681	3.29768054864069	0.0136169761146136	1	-0.3843147472642	NA	NA	3.33333333333333	4.66666666666667	2.33333333333333	9.33333333333333	14	5.66666666666667
AT1G29660:I003	I	-	AT1G29660	-	1:10371839-10373766	10372841	10373028	188	-0.694949251886415	1.93187396035871e-08	5.21536022136218e-05	1.10372840.10373029	No	0.0534212476770186	9.61777354252901	0.529056320327637	1	-0.0261366368124074	NA	NA	14.3333333333333	36.3333333333333	12.3333333333333	37.3333333333333	759.333333333333	812
AT1G29660:I004	I	-	AT1G29660	-	1:10371839-10373766	10373285	10373400	116	-0.665169152672828	5.75446305340139e-05	0.0331260320014168	1.10373284.10373401	No	0.0490147247073161	9.4556696998411	0.567805591123094	1	-0.0249626394953906	NA	NA	8.33333333333333	23.6666666666667	5	28.3333333333333	680.333333333333	724
AT1G29700:I007	I	-	AT1G29700	-	1:10384981-10387441	10386924	10387370	447	-0.84121877696942	7.2007391134051e-05	0.0392851752487058	1.10386923.10387371	No	0.187157038451803	6.14635653030391	0.200218152007757	1	-0.0895560436112636	NA	NA	2	9.66666666666667	1.33333333333333	5.66666666666667	79.6666666666667	62
AT1G29720:I015	I	-	AT1G29720	-	1:10393797-10399873	10397816	10397912	97	3.10510515597542	0.000651494253240937	0.147413755315336	1.10397815.10397913	No	-0.308529282167349	3.34577483684173	0.378988598549529	1	0.155555555555556	NA	NA	1.33333333333333	0	3.33333333333333	0	12.6666666666667	7.66666666666667
AT1G30360:I001	I	-	AT1G30360	-	1:10715665-10718997	10716163	10716533	371	-0.420512162048071	1.2405246651274e-05	0.0117012115386135	1.10716162.10716534	No	0.016934816004305	9.96746644780531	0.839371696971961	1	-0.00794766850536078	NA	NA	28.6666666666667	52.3333333333333	32	42.6666666666667	889.333333333333	1113
AT1G30440:I002	I	-	AT1G30440	-	1:10759475-10762394	10759795	10760239	445	-0.80269800633295	4.84121151372876e-05	0.0293810875041913	1.10759794.10760240	No	0.0433641229757332	7.47167521439204	0.692916325765696	1	-0.0183537392839718	NA	NA	2.33333333333333	9	2.66666666666667	6	148	207
AT1G30970:I001	I	-	AT1G30970	-	1:11040281-11043751	11040685	11041203	519	-0.412472383797644	0.000457405915597325	0.124556801492719	1.11040684.11041204	No	0.174262348242751	5.93859945533586	0.246936328767351	1	-0.0825840825840826	NA	NA	28.3333333333333	45.3333333333333	6.33333333333333	10.6666666666667	59.6666666666667	63
AT1G31010:I005	I	-	AT1G31010	-	1:11054731-11056921	11056075	11056514	440	2.11243038828547	0.00109734008063268	0.1984064512153	1.11056074.11056515	No	-0.00480640543180752	4.84130225398094	0.980351274330502	1	0.00240384615384615	NA	NA	0.333333333333333	0	0.333333333333333	0.666666666666667	25.6666666666667	31.6666666666667
AT1G31420:I010	I	-	AT1G31420	-	1:11249600-11253915	11252242	11252347	106	-1.00305605652286	0.000641056305052904	0.145835069697134	1.11252241.11252348	No	0.0668473546867024	7.49185309632967	0.5322057098127	1	-0.0307263685566496	NA	NA	1.33333333333333	6	1.66666666666667	11.3333333333333	154	206
AT1G31420:I011	I	-	AT1G31420	-	1:11249600-11253915	11252681	11252755	75	-1.12622485863771	0.000432264245501505	0.120863398743536	1.11252680.11252756	No	0.109124433749363	7.01122725542325	0.349363286777003	1	-0.0543477591062306	NA	NA	2.33333333333333	11	2.33333333333333	12.6666666666667	111.666666666667	146.333333333333
AT1G31540:I006	I	-	AT1G31540	-	1:11288452-11293753	11293158	11293236	79	1.4776821723022	0.000510307605477873	0.130895342775316	1.11293157.11293237	No	-0.143683102494483	5.15650448567999	0.466040614284009	1	0.0716602072292968	NA	NA	4	0.333333333333333	4.33333333333333	1	40.6666666666667	30.6666666666667
AT1G31690:I003	I	-	AT1G31690	-	1:11343980-11347767	11346056	11346463	408	-1.07003541413486	0.000915300185813999	0.181874096186003	1.11346055.11346464	No	0.0879762634562022	7.02051701734051	0.518093308293365	1	-0.0405332615136009	NA	NA	0.666666666666667	13	0.666666666666667	10.3333333333333	52	207.666666666667
AT1G32130:I005	I	-	AT1G32130	-	1:11558861-11561920	11559967	11560043	77	0.891806019679526	0.000685159812071181	0.150674677397322	1.11559966.11560044	No	-0.0594444188625492	6.8988532765431	0.623780078913265	1	0.0280038824201353	NA	NA	11	5.33333333333333	5.66666666666667	4.33333333333333	117.333333333333	121.333333333333
AT1G33050:I008	I	-	AT1G33050	AT1G33055	1:11967816-11971532	11971047	11971409	363	1.82840282414334	1.08449037491823e-05	0.0106130261508951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G35710:I001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13224015.13224100	No	1.59730565225163	4.07324898203064	3.20092255122907e-06	0.0365493340358902	-0.559290382819795	NA	NA	6.33333333333333	6.66666666666667	11	12	31	2.66666666666667
AT1G36070:E010	E	Alt3ss	AT1G36070	-	1:13466911-13470936	13470267	13470269	3	-1.05150261865265	0.000123408773144267	0.0570006557231744	1.13470266.13470339	No	0.918195287881655	3.32192809488736	0.00678924839781758	0.962565673258679	NA	-0.440545808966862	NA	0	0	3.33333333333333	25.3333333333333	9.33333333333333	10.6666666666667
AT1G36160:I012	I	-	AT1G36160	-	1:13533411-13544009	13536618	13536705	88	1.05628713886049	0.00105637075917706	0.193230697548113	1.13536617.13536706	No	-0.0325182943151941	8.05889368905357	0.742452789942146	1	0.0167517875383044	NA	NA	5.33333333333333	1	8	3	268.333333333333	265
AT1G42540:I001	I	-	AT1G42540	-	1:15973054-15976703	15973301	15973486	186	-0.805444604424489	0.000939380076497423	0.183146069212177	1.15973300.15973487	No	0.283686079840939	5.27922364393312	0.131108222750423	1	-0.139299397920088	NA	NA	2	13	4.66666666666667	5.33333333333333	43.3333333333333	34.3333333333333
AT1G44000:I003	I	-	AT1G44000	-	1:16708068-16709713	16708970	16709335	366	-0.729834245182566	1.43932703144511e-05	0.0130270744078985	1.16708969.16709336	No	0.0175726987080225	8.86573327085176	0.844957040205522	1	-0.00767832535560594	NA	NA	6.33333333333333	12.3333333333333	4.33333333333333	6	462	471
AT1G44350:I001	I	-	AT1G44350	-	1:16834210-16838286	16835118	16835870	753	-1.00738950920704	0.000695584642907698	0.151320578807687	1.16835117.16835871	No	0.132441889684419	5.53397857200235	0.447145849037347	1	-0.0678665624694735	NA	NA	0.666666666666667	4.33333333333333	0	4.66666666666667	38.3333333333333	54.3333333333333
AT1G44446:E003	E	IR	AT1G44446	-	1:16848359-16851224	16848829	16848911	83	-0.413873874666942	0.00088908324087341	0.179080162899226	1.16848828.16848912	No	0.065077686600441	9.28694273693803	0.45337407003863	1	-0.0343194433141371	NA	NA	36	51.3333333333333	41.6666666666667	61	673.333333333333	576
AT1G44446:I007	I	-	AT1G44446	-	1:16848359-16851224	16850433	16850700	268	-0.512831959078646	6.27626386035835e-06	0.00677745599304172	1.16850432.16850701	No	0.0743156973650407	9.32717835557457	0.390703342408273	1	-0.0357386870565657	NA	NA	18.3333333333333	37	19	36.6666666666667	718.333333333333	566.333333333333
AT1G48030:I002	I	-	AT1G48030	-	1:17717133-17719141	17717321	17717420	100	-0.455737240734033	1.33763473051166e-07	0.000272007153855566	1.17717320.17717421	No	0.130528078355969	9.2336196767597	0.136450494995389	1	-0.0622584123143462	NA	NA	79.6666666666667	137.333333333333	82	140.666666666667	585.666666666667	618.333333333333
AT1G48410:E021	E	Alt3ss	AT1G48410	-	1:17885633-17892596	17890644	17890649	6	-0.478028415829419	0.000243361665356802	0.0858228067565375	1.17890643.17890735	No	0.388353981551324	6.78354396078654	0.00367473385332768	0.753988573360053	NA	-0.222733136049776	NA	0	0	60	102.333333333333	131.666666666667	88.6666666666667
AT1G48550:I002	I	-	AT1G48550	-	1:17950569-17952694	17951034	17951159	126	-1.20740016677827	0.000534959468231463	0.134236247718292	1.17951033.17951160	No	0.251146501702822	5.03708931873522	0.209222284411977	1	-0.126315789473684	NA	NA	3.66666666666667	8.33333333333333	1.33333333333333	6.33333333333333	35	30.6666666666667
AT1G48920:I002	I	-	AT1G48920	-	1:18098095-18101623	18098376	18098656	281	-0.38204266243309	0.000269036341366019	0.0898537132523149	1.18098375.18098657	No	0.00581673248066393	11.7450440050345	0.940494591965647	1	-0.00306589200562319	NA	NA	21	25	24	40	3475.66666666667	3389.33333333333
AT1G48920:I009	I	-	AT1G48920	-	1:18098095-18101623	18100062	18100145	84	-0.38080994206741	0.00108993437713182	0.197524114394586	1.18100061.18100146	No	0.033089416411638	10.3353903546939	0.685688672485552	1	-0.0165474841681206	NA	NA	35.3333333333333	60.3333333333333	33	51	1312	1272
AT1G49760:I001	I	-	AT1G49760	-	1:18416474-18420083	18417035	18417365	331	-0.567580866145152	0.00104900808905811	0.193211981170742	1.18417034.18417366	No	0.0262213665145694	8.92481250360578	0.769288152337174	1	-0.013873795986429	NA	NA	8.66666666666667	14.6666666666667	3.66666666666667	10.6666666666667	499	473
AT1G50500:E024	E	Alt3ss	AT1G50500	-	1:18707987-18715977	18715378	18715434	57	-2.29191569720203	2.07406446427532e-05	0.0167096252783372	1.18715377.18715549	No	-0.00266838301562269	5.79441586635011	0.989190620542617	0.999998295538406	NA	0	NA	0	0	0	0	58.6666666666667	52.3333333333333
AT1G50500:I023	I	-	AT1G50500	-	1:18707987-18715977	18715435	18715548	114	-1.60398806265573	0.00098369454597594	0.186924646012581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G50740:E002	E	-	AT1G50740	-	1:18807672-18809004	18808527	18808614	88	-0.443887619681849	0.00103853006080774	0.191759432065112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G50740:I001	I	-	AT1G50740	-	1:18807672-18809004	18808060	18808526	467	0.627358518785424	0.000558849543568855	0.135765564859537	1.18808059.18808527	No	-0.255539968796519	5.82866542830302	0.127471633721346	1	0.125132375990172	NA	NA	18.6666666666667	3	17	3	73.6666666666667	40
AT1G50840:I001	I	-	AT1G50840	-	1:18839107-18844559	18839429	18839792	364	-1.25681902835171	0.000363069320453765	0.108149897410659	1.18839428.18839793	No	0.0539367303387231	6.70965824817047	0.670381453136346	1	-0.0245557191948945	NA	NA	1.33333333333333	3.33333333333333	0	4	96.3333333333333	113
AT1G51940:I003	I	-	AT1G51940	-	1:19295904-19299118	19296697	19296793	97	-0.975868181870045	0.00015877190245823	0.066261388093179	1.19296696.19296794	No	0.162239811323238	7.22560913401999	0.153076167587354	1	-0.0817334588080194	NA	NA	4.33333333333333	22.3333333333333	4.66666666666667	23	126.666666666667	172.666666666667
AT1G51980:I012	I	-	AT1G51980	-	1:19323382-19326916	19326100	19326176	77	-1.66618057786724	0.000259130997850372	0.0880892866300755	1.19326099.19326177	No	0.0170093656783887	8.89077093024524	0.849460538396343	1	-0.00836624724378783	NA	NA	1	4.66666666666667	0.666666666666667	4	519	430.333333333333
AT1G52100:E007	E	Alt5ss	AT1G52100	-	1:19383122-19385602	19385233	19385479	247	-0.794779528960138	0.000851367207866745	0.174029015718756	1.19385140.19385480	No	0.198903560485238	6.4757334309664	0.229482907756479	0.999998295538406	NA	-0.164829055869545	NA	11.3333333333333	6.66666666666667	0	0	156	22
AT1G52220:I001	I	-	AT1G52220	-	1:19453569-19454697	19453825	19453906	82	-0.567332017181695	0.000217865060601448	0.0798901482995645	1.19453824.19453907	No	0.0102742893121785	11.3589258691547	0.89606502132683	1	-0.00530369593397213	NA	NA	21	35	23.3333333333333	39.3333333333333	2593	2660
AT1G52230:I001	I	-	AT1G52230	-	1:19454836-19455668	19455033	19455125	93	-0.38489143471462	9.61311603216231e-06	0.00964879548205091	1.19455032.19455126	No	0.00777129544325558	13.6162616545592	0.91803763960528	1	-0.00393454999305009	NA	NA	65.3333333333333	93	65.3333333333333	111	13541.3333333333	11573.6666666667
AT1G52290:I003	I	-	AT1G52290	-	1:19470033-19472449	19471030	19471118	89	-1.81818687588465	0.000479444073068991	0.125691620661942	1.19471029.19471119	No	0.175345104275136	5.39231742277876	0.334539102440594	1	-0.0881226053639847	NA	NA	0	4.66666666666667	0	3	44.3333333333333	39.6666666666667
AT1G52300:I001	I	-	AT1G52300	-	1:19474898-19476234	19475260	19475365	106	-0.415839026889666	3.24330123097094e-05	0.0224704806833716	1.19475259.19475366	No	0.00546613639300196	12.1432237561239	0.943570113700235	1	-0.00263783620483794	NA	NA	12.3333333333333	22.3333333333333	15	29	4527.66666666667	4519.33333333333
AT1G52310:I001	I	-	AT1G52310	-	1:19478124-19480610	19478276	19478381	106	1.34958131962959	0.00054790942879987	0.134861722827666	1.19478275.19478382	No	-0.225615822642444	5.89481776330794	0.14607974242827	1	0.11549491969846	NA	NA	6.66666666666667	2.66666666666667	9	0.666666666666667	48.6666666666667	70.3333333333333
AT1G52750:I005	I	-	AT1G52750	-	1:19646465-19649261	19648487	19648570	84	-3.63774805260677	7.37524663464583e-05	0.0396841492373268	1.19648486.19648571	No	0.50581475844294	3.34577483684173	0.188914260723865	1	-0.245614035087719	NA	NA	0	4	0	5.33333333333333	6	14.3333333333333
AT1G54160:I001	I	-	AT1G54160	-	1:20217336-20219452	20217875	20217988	114	1.9365193190154	0.000579301978978762	0.138061681227573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G55310:I002	I	-	AT1G55310	-	1:20630065-20632973	20630819	20631041	223	1.18084165412281	0.000474449925454263	0.125366337696223	1.20630818.20631042	No	-0.0667929062876986	6.60238957247934	0.606636317550921	1	0.0348950847944812	NA	NA	3.33333333333333	2	4.66666666666667	1.33333333333333	77.6666666666667	116.666666666667
AT1G56280:I001	I	-	AT1G56280	-	1:21072855-21074877	21073225	21073305	81	0.523184288822808	0.000201360112130488	0.0769018966241459	1.21073224.21073306	No	-0.114737838824022	9.02051701734051	0.206014763929364	1	0.0551599359105062	NA	NA	49.3333333333333	84.6666666666667	52.3333333333333	71.6666666666667	289	749.666666666667
AT1G57680:I002	I	-	AT1G57680	-	1:21362488-21364728	21364117	21364496	380	-0.855463085254231	5.29449000988414e-05	0.0314017405779412	1.21364116.21364497	No	0.287604328803969	6.56224242422107	0.028502893582234	1	-0.142682588994202	NA	NA	2.33333333333333	20.3333333333333	4.66666666666667	27	83.3333333333333	105.666666666667
AT1G58030:I002	I	-	AT1G58030	-	1:21464001-21468420	21464702	21464800	99	-2.47829601197738	0.00084843614242717	0.17365657875177	1.21464701.21464801	No	0.0269795956005936	6.51569983828404	0.84176253715794	1	-0.0164922127495445	NA	NA	0.333333333333333	1.33333333333333	0	2.66666666666667	77.6666666666667	105.333333333333
AT1G58080:I005	I	-	AT1G58080	-	1:21504314-21507540	21505505	21505685	181	-0.536184055957934	0.00101927772424094	0.189545708769505	1.21505504.21505686	No	0.0359233298598837	8.93073733756289	0.687386326645435	1	-0.0177454463230046	NA	NA	12.3333333333333	18.6666666666667	10.6666666666667	12.6666666666667	573	403
AT1G58110:I004	I	-	AT1G58110	-	1:21515474-21518159	21517387	21517779	393	-0.767913599745755	0.000569525268742287	0.136642169913822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G58440:I003	I	-	AT1G58440	-	1:21713842-21717290	21714930	21715021	92	-1.82495328142118	0.000309256805808682	0.0974308277599951	1.21714929.21715022	No	0.0712132520735338	6.45121111183233	0.599186436488036	1	-0.0350855235711306	NA	NA	0.333333333333333	1.33333333333333	0.333333333333333	6	84.6666666666667	90.3333333333333
AT1G58440:I007	I	-	AT1G58440	-	1:21713842-21717290	21716185	21717003	819	-0.579802376118788	0.000631542762183321	0.145421079646915	1.21716184.21717004	No	0.0768692389971229	6.69812585230285	0.550029053901597	1	-0.037797744678285	NA	NA	1.33333333333333	6.33333333333333	4.33333333333333	12.6666666666667	83	124.666666666667
AT1G59760:E012	E	-	AT1G59760	-	1:21984445-21990175	21989191	21989409	219	0.334184197920596	0.00049218588421853	0.127400397825496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G59870:I001	I	-	AT1G59870	-	1:22034506-22040038	22035499	22035580	82	0.747020308232704	8.56106101808232e-05	0.0439502417426332	1.22035498.22035581	No	-0.0402360646048711	10.0960562391809	0.629150176771764	1	0.0211156833745613	NA	NA	44.6666666666667	8	49	10	1399.33333333333	789.666666666667
AT1G59870:I002	I	-	AT1G59870	-	1:22034506-22040038	22035712	22035987	276	0.464806990327345	0.000996776994872145	0.187815096365927	1.22035711.22035988	No	-0.0476140916185647	9.75488750216347	0.575437579649722	1	0.0244813266896494	NA	NA	69.6666666666667	20.3333333333333	38.3333333333333	9.33333333333333	1090	638
AT1G61100:I004	I	-	AT1G61100	-	1:22508538-22512333	22511067	22511168	102	-0.744435977731072	0.00080084701973633	0.166528320721507	1.22511066.22511169	No	0.234954963053394	6.73696559416621	0.062165935269702	1	-0.117931725535743	NA	NA	9.66666666666667	32.3333333333333	3	19.3333333333333	95.6666666666667	117.666666666667
AT1G61100:I006	I	-	AT1G61100	-	1:22508538-22512333	22511216	22511306	91	-0.898826176218499	0.000252578098007584	0.0875059721335774	1.22511215.22511307	No	0.218180968099794	6.63662462054365	0.0914506692027551	1	-0.109668874172185	NA	NA	4.66666666666667	18.6666666666667	3	19	92	107
AT1G61100:I008	I	-	AT1G61100	-	1:22508538-22512333	22511586	22511788	203	-0.939042290348464	2.84414967556163e-08	7.42223520082941e-05	1.22511585.22511789	No	0.202074036087069	6.88874324889826	0.0960589693135291	1	-0.101563753073518	NA	NA	2.66666666666667	23.6666666666667	7	24.6666666666667	98.3333333333333	138.666666666667
AT1G61100:I009	I	-	AT1G61100	-	1:22508538-22512333	22511966	22512063	98	-0.649945901868076	0.000262465098163171	0.0885947771286593	1.22511965.22512064	No	0.180683866977143	7.25738784269265	0.112498484403189	1	-0.0878401341278292	NA	NA	9.66666666666667	32	11.6666666666667	41	124	182
AT1G61360:E009	E	-	AT1G61360	-	1:22637728-22641825	22641353	22641391	39	-2.75853534362113	4.2474151576117e-10	1.93469630126934e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G61360:E010	E	-	AT1G61360	-	1:22637728-22641825	22641476	22641546	71	-1.58848535205621	2.37400233247009e-05	0.0181217433507929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G61360:I005	I	-	AT1G61360	-	1:22637728-22641825	22639327	22639515	189	3.38303540695585	0.000130927183863912	0.0588517031181678	1.22639326.22639516	No	-0.289826208572661	3.39231742277876	0.478684453842766	1	0.145454545454545	NA	NA	4	0	1.33333333333333	0	15.6666666666667	5.33333333333333
AT1G61360:I008	I	-	AT1G61360	-	1:22637728-22641825	22641392	22641475	84	-1.95042720792293	0.00099442567187034	0.187672181922038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G61580:I002	I	-	AT1G61580	-	1:22720692-22723152	22721602	22721679	78	-0.964937107771116	0.000306840065538549	0.0968643359313719	1.22721601.22721680	No	0.115558580288182	7.0389189892923	0.323812562148784	1	-0.0555667928906869	NA	NA	5	11	3.33333333333333	5.33333333333333	168.666666666667	94.3333333333333
AT1G62180:I001	I	-	AT1G62180	-	1:22975530-22977625	22976809	22976899	91	-1.0303581713125	0.000338177353977328	0.103420843571125	1.22976808.22976900	No	0.0644031527419618	8.34725225124723	0.496513462431998	1	-0.0304323032763205	NA	NA	2.33333333333333	10.3333333333333	2.33333333333333	18	295.333333333333	356
AT1G62180:I004	I	-	AT1G62180	-	1:22975530-22977625	22977252	22977383	132	-0.845144929653435	4.58294524760854e-05	0.0279219059893112	1.22977251.22977384	No	0.0727762193520665	8.06967352780681	0.457298542759545	1	-0.0343671315126864	NA	NA	7.33333333333333	19.6666666666667	4	12	266.333333333333	271
